doi,experiment_id,is_polymer_blend,polymer(s),polymer_components,is_solvent_blend,solvent(s),solvent_components,solution_concentration,solution_concentration_unit,solution_viscosity,solution_viscosity_unit,solution_surface_tension,solution_surface_tension_unit,solution_conductivity,solution_conductivity_unit,solution_evaporation_rate,solution_evaporation_rate_unit,needle_type,needle_definition,collector_type,collector_definition,voltage,voltage_unit,flow_rate,flow_rate_unit,tip_collector_distance,tip_collector_distance_unit,spinning_duration,spinning_duration_unit,temperature,temperature_unit,humidity,humidity_unit,was_formation_stable,process_instability,fiber_diameter,fiber_diameter_unit,fiber_diameter_variation,fiber_diameter_variation_unit,morphology,publication_title,is_custom_device,device_manufacturer,device_model,tensile_strength,tensile_strength_unit,modulus,modulus_unit,elongation_at_break,elongation_at_break_unit,fracture_behaviour,surface_area,surface_area_unit,porosity,porosity_unit,permeability,permeability_unit
https://doi.org/10.1177/15280837221106235,609,False,PVDF,"[{""name"": ""PVDF""}]",True,DMAC-ACETONE,"[{""name"": ""DMAC""}, {""name"": ""ACETONE""}]",17.7,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,30.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1177/15280837221106235,610,False,PVDF,"[{""name"": ""PVDF""}]",True,DMAC-ACETONE,"[{""name"": ""DMAC""}, {""name"": ""ACETONE""}]",17.7,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,35.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1177/15280837221106235,611,False,PVDF,"[{""name"": ""PVDF""}]",True,DMAC-ACETONE,"[{""name"": ""DMAC""}, {""name"": ""ACETONE""}]",16.9,wt%,,,,,,,,,Single Needle,,Flat,,8.0,kV,0.2,mL/h,30.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1177/15280837221106235,612,False,PVDF,"[{""name"": ""PVDF""}]",True,DMAC-ACETONE,"[{""name"": ""DMAC""}, {""name"": ""ACETONE""}]",19.7,wt%,,,,,,,,,Single Needle,,Flat,,8.0,kV,0.2,mL/h,35.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1177/15280837221106235,613,False,PVDF,"[{""name"": ""PVDF""}]",True,DMAC-ACETONE,"[{""name"": ""DMAC""}, {""name"": ""ACETONE""}]",18.7,wt%,,,,,,,,,Single Needle,,Flat,,8.0,kV,0.2,mL/h,35.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,614,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.8,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,615,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,1.0,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,616,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,1.2,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,617,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,1.4,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,618,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.8,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,619,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,1.0,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,620,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,1.2,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/978-981-19-9267-4_74,621,False,PVDF,"[{""name"": ""PVDF""}]",False,DMF,"[{""name"": ""DMF""}]",15.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,1.4,mL/h,15.0,cm,,,24.0,,50.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,622,False,PVDF,"[{""name"": ""PVDF""}]",True,DMF-ACETONE,"[{""name"": ""DMF""}, {""name"": ""ACETONE""}]",14.77,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,1.0,mL/h,15.0,cm,,,20.0,,45.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,623,False,PVDF,"[{""name"": ""PVDF""}]",True,DMF-ACETONE,"[{""name"": ""DMF""}, {""name"": ""ACETONE""}]",14.28,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,1.0,mL/h,15.0,cm,,,20.0,,45.0,%,False,,,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,624,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",16.15,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,1.0,mL/h,15.0,cm,,,20.0,,45.0,%,True,,992.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,625,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",15.21,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,1.0,mL/h,15.0,cm,,,20.0,,45.0,%,True,,817.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,626,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",14.71,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,1.0,mL/h,15.0,cm,,,20.0,,45.0,%,True,,602.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,627,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",16.15,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,0.5,mL/h,15.0,cm,,,20.0,,45.0,%,True,,658.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,628,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",16.15,wt%,,,,,,,,,Single Needle,,Flat,,10.0,kV,0.5,mL/h,30.0,cm,,,20.0,,45.0,%,True,,822.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.3390/nano12060962,629,False,PVDF,"[{""name"": ""PVDF""}]",True,DMSO-ACETONE,"[{""name"": ""DMSO""}, {""name"": ""ACETONE""}]",16.15,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.5,mL/h,30.0,cm,,,20.0,,45.0,%,True,,734.0,nm,,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,630,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,232.62,nm,26.6,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,631,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,235.5,nm,24.52,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,632,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,252.02,nm,25.89,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,633,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,236.84,nm,37.3,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,634,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,232.08,nm,30.22,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,635,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,249.21,nm,34.49,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,636,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,196.05,nm,34.76,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,637,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,201.38,nm,35.15,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,638,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,215.0,nm,39.0,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,639,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,15.0,cm,,,20.0,,45.0,%,True,,221.1,nm,28.88,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,640,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,15.0,cm,,,20.0,,45.0,%,True,,238.63,nm,20.17,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,641,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,15.0,cm,,,20.0,,45.0,%,True,,242.32,nm,21.99,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,642,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,15.0,cm,,,20.0,,45.0,%,True,,219.76,nm,36.19,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,643,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.3,mL/h,15.0,cm,,,20.0,,45.0,%,True,,228.56,nm,28.29,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,644,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.4,mL/h,15.0,cm,,,20.0,,45.0,%,True,,242.01,nm,28.3,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,645,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.2,mL/h,15.0,cm,,,20.0,,45.0,%,True,,202.62,nm,33.22,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,646,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.3,mL/h,15.0,cm,,,20.0,,45.0,%,True,,208.21,nm,37.14,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,647,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.4,mL/h,15.0,cm,,,20.0,,45.0,%,True,,213.66,nm,34.84,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,648,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,20.0,cm,,,20.0,,45.0,%,True,,196.63,nm,30.69,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,649,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,20.0,cm,,,20.0,,45.0,%,True,,197.73,nm,24.55,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,650,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,20.0,cm,,,20.0,,45.0,%,True,,206.28,nm,22.11,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,651,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,20.0,cm,,,20.0,,45.0,%,True,,206.69,nm,31.56,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,652,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.3,mL/h,20.0,cm,,,20.0,,45.0,%,True,,224.38,nm,27.41,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,653,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.4,mL/h,20.0,cm,,,20.0,,45.0,%,True,,242.06,nm,26.51,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,654,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.2,mL/h,20.0,cm,,,20.0,,45.0,%,True,,205.25,nm,40.32,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,655,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.3,mL/h,20.0,cm,,,20.0,,45.0,%,True,,215.7,nm,30.54,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,656,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",8.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.4,mL/h,20.0,cm,,,20.0,,45.0,%,True,,231.34,nm,32.4,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,657,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,269.91,nm,30.35,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,658,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,270.05,nm,28.88,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,659,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,291.99,nm,33.98,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,660,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,256.11,nm,38.54,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,661,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,264.86,nm,35.7,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,662,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,278.34,nm,49.13,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,663,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,228.21,nm,42.33,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,664,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,239.28,nm,40.3,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,665,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,238.74,nm,46.57,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,666,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,15.0,cm,,,20.0,,45.0,%,True,,263.67,nm,34.16,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,667,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,15.0,cm,,,20.0,,45.0,%,True,,269.29,nm,31.54,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,668,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,15.0,cm,,,20.0,,45.0,%,True,,277.71,nm,29.4,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,669,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,15.0,cm,,,20.0,,45.0,%,True,,284.2,nm,38.18,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,670,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.3,mL/h,15.0,cm,,,20.0,,45.0,%,True,,281.82,nm,36.27,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,671,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.4,mL/h,15.0,cm,,,20.0,,45.0,%,True,,282.39,nm,42.07,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,672,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.2,mL/h,15.0,cm,,,20.0,,45.0,%,True,,249.42,nm,40.79,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,673,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.3,mL/h,15.0,cm,,,20.0,,45.0,%,True,,278.22,nm,46.15,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,674,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.4,mL/h,15.0,cm,,,20.0,,45.0,%,True,,286.96,nm,51.16,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,675,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,20.0,cm,,,20.0,,45.0,%,True,,239.45,nm,27.98,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,676,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,20.0,cm,,,20.0,,45.0,%,True,,244.04,nm,27.43,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,677,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,20.0,cm,,,20.0,,45.0,%,True,,251.58,nm,27.26,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,678,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,20.0,cm,,,20.0,,45.0,%,True,,285.67,nm,35.62,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,679,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.3,mL/h,20.0,cm,,,20.0,,45.0,%,True,,273.05,nm,30.74,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,680,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.4,mL/h,20.0,cm,,,20.0,,45.0,%,True,,280.62,nm,34.66,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,681,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.2,mL/h,20.0,cm,,,20.0,,45.0,%,True,,278.1,nm,40.79,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,682,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.3,mL/h,20.0,cm,,,20.0,,45.0,%,True,,280.95,nm,44.58,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,683,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",10.0,wt%,,,,,,,,,Single Needle,,Flat,,25.0,kV,0.4,mL/h,20.0,cm,,,20.0,,45.0,%,True,,306.28,nm,44.04,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,684,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",12.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,286.23,nm,27.12,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,685,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",12.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.3,mL/h,10.0,cm,,,20.0,,45.0,%,True,,295.6,nm,32.91,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,686,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",12.0,wt%,,,,,,,,,Single Needle,,Flat,,15.0,kV,0.4,mL/h,10.0,cm,,,20.0,,45.0,%,True,,293.41,nm,40.48,nm,,,,,,,,,,,,,,,,,,
https://doi.org/10.1007/s11814-009-0309-1,687,False,PVA,"[{""name"": ""PVA""}]",False,WATER,"[{""name"": ""WATER""}]",12.0,wt%,,,,,,,,,Single Needle,,Flat,,20.0,kV,0.2,mL/h,10.0,cm,,,20.0,,45.0,%,True,,271.2,nm,34.86,nm,,,,,,,,,,,,,,,,,,
